Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Tunisia,TUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.591,5.715,5.811,5.883,5.974,6.04,6.145,6.752,7.884,..
Tunisia,TUN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1878205459,1769168319,1587234451,1657768917,2233534009,1931212603,2504282483,2396857754,3464882755,2821821782
Tunisia,TUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.88970532,42.94746512,38.39983876,38.29529558,41.72078638,45.48566766,45.44641332,37.33312492,41.86313533,49.36289672
Tunisia,TUN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,21976251417,21575036447,17452928057,16899132540,17584260723,13682328791,13723944430,11212724789,14067335449,17288149246
Tunisia,TUN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.044249299,0.043353218,0.067926893,0.544671644,0.136259147,0.079656098,0.052045638,0.101978636,0.075115298,0.06541055
Tunisia,TUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.174412807,2.038427469,2.119992606,1.403445586,1.923312568,2.316753651,1.933332572,1.39209181,1.141829316,1.540627202
Tunisia,TUN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1058622582,-1024754444,-970521888.7,-622569482.2,-810936482.8,-988942901,-810173457.7,-592172050.1,-533089200.1,-629784766.1
Tunisia,TUN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,21542968.99,21794448.9,31096588.04,241616737.2,57451667.24,34002464.05,21810005.54,43379967.98,35069299.44,30287408.17
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.288717988,1.929765049,-0.157752712,0.010796228,1.14914306,1.579179371,0.607548293,-9.660708001,3.543673057,1.665435825
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4308.338305,4398.638695,3960.924849,3796.1096,3569.718839,3577.175342,3477.836181,3497.719027,3807.184109,3747.419391
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.316235313,4.625550995,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,5.706350208,8.306461244
Tunisia,TUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,15.2,..,..,..,..,..,16.6,..
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.934,14.259,15.159,15.557,15.33,15.459,17.153,..,..,..
Tunisia,TUN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,34.74,36.789,35.038,34.895,34.874,..,37.921,..,..,..
Turkiye,TUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.04,5.046,5.125,5.234,5.129,5.065,5.084,6.378,6.398,..
Turkiye,TUR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,9624988700,11750965449,10930891033,12940203640,16736903758,15734167983,18476005068,18219488850,22050536751,21396204998
Turkiye,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.79300951,25.2055417,24.53127734,23.08350913,26.03942234,31.23269256,33.07421471,29.12078986,35.74369481,38.58420213
Turkiye,TUR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,2.27031E+11,2.36414E+11,2.11052E+11,1.99343E+11,2.23185E+11,2.3825E+11,2.49417E+11,2.06621E+11,2.86094E+11,3.43688E+11
Turkiye,TUR,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.379620311,0.75085101,0.589600668,0.360821176,0.314672434,0.462789301,0.390535713,0.45062148,0.786836614,0.54325872
Turkiye,TUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.416058933,1.420439706,2.228704409,1.590809741,1.302694983,1.598259861,1.254786515,1.068941896,1.625267072,1.443471931
Turkiye,TUR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-9927000000,-6287000000,-14167000000,-10697000000,-8487000000,-8845000000,-6577000000,-4454000000,-6874000000,-8166000000
Turkiye,TUR,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,3636000000,7050000000,5096000000,3138000000,2703000000,3605000000,2972000000,3246000000,6451000000,4928000000
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.101319543,3.53349204,4.678595993,1.94225846,6.116958888,1.62818524,-0.612618494,0.87618637,10.42939522,4.499499758
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.83619,9215.440875,8638.739133,9743.213131,10674.50417
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.493090305,8.854572714,7.670853648,7.775134153,11.14431108,16.3324639,15.17682157,12.27895745,19.59649269,72.30883599
Turkiye,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15,14.7,14.3,13.5,13.9,14.4,15,14.4,..,..
Turkiye,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.713,9.901,10.304,10.899,10.919,10.956,13.73,13.148,11.969,10.432
Turkiye,TUR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,18.674,17.916,18.536,19.618,20.773,20.297,25.41,25.279,22.612,19.446
Turkmenistan,TKM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.447,6.567,6.53,6.574,6.537,6.639,6.583,6.836,6.585,..
Turkmenistan,TKM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,437191479.5,1546680858,1455707751,1497147913,1705069330,1800624351,2147374641,2078660287,1627225699,1103740913
Turkmenistan,TKM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,49.8393204,46.78017478,35.67546429,22.15051385,22.46839734,29.89998528,24.73360073,17.81894826,20.56054529,..
Turkmenistan,TKM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.300000026,8.800001088,8.499978451,6.201812107,5.499995836,3.941183125,4.097977104,3.134667155,2.574286915,1.655451736
Turkmenistan,TKM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.190014191,8.292780829,4.592543895,4.351811629,4.718773372,4.507069544,4.688624039,..,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.880204,7330.366288,7885.299896,8792.548504
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.408,6.559,6.833,7.083,7.328,7.651,8.458,8.823,9.241,..
Turks and Caicos Islands,TCA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,620828845,654562247.7,741172729.2,602581142.1,826823788.6,..,..,..,..
Turks and Caicos Islands,TCA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,0.32672667,-0.002653731,-0.141217219,2.382515051,-4.630166963,..,..,..,..
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,-8.267207248,-7.418557007,1.606854362,2.158524597,3.793373566,2.251655992,3.290011692,2.746062418,3.073386639
Turks and Caicos Islands,TCA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,72281000,69863000,-18048000,2290000,-93769000,..,..,..,..
Turks and Caicos Islands,TCA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,2748000,-25000,-1458000,24358000,-51542000,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.481133373,4.388946616,6.583542399,2.461528916,-6.400986738,1.428470263,1.429890144,-28.76064545,6.975307,4.831341487
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856,20882.26127,23158.6379,24917.59581
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.046,10.098,10.126,10.111,10.082,10.107,10.161,10.188,10.159,..
Tuvalu,TUV,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,5524538.828,5715826.475,7029267.107,7547718.68,8640711.741,8536744.662,10277609.36,3089436.673,2745020.996,2231923.5
Tuvalu,TUV,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0,0,0,0,0,0,0,0,0,..
Tuvalu,TUV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.872697728,0.773974186,0.814953061,0.720650357,0.662593991,0.622431287,0.552188355,0.193249433,0.331300511,..
Tuvalu,TUV,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,481804.4992,1996395.012,-3432261.559,-1427622.164,-915227.7121,..
Tuvalu,TUV,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0,0,0,0,0,0,0,0,0,..
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.736151708,0.17432792,10.63999724,5.903789581,2.675467241,1.042016515,12.87669766,-5.252159703,0.577470582,-0.283887495
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3536.901505,3556.379728,3384.383201,3836.073003,4181.436586,4419.259998,4940.050983,4674.911403,5372.760239,5221.532799
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,8.489,26.553,..,..,..,..,7.867
Tuvalu,TUV,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,20.638,54.862,..,..,..,..,18.571
Uganda,UGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.35,6.99,6.648,6.368,6.169,5.939,5.823,5.852,5.877,..
Uganda,UGA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,79564638.7,95571857.1,86319365.4,101540301.7,177491407.8,321666974.2,280980636,311913932.3,589501193.6,699607264.6
Uganda,UGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.51303567,14.94821091,12.87732531,12.42716442,16.66112942,15.08705306,17.10905802,15.41479854,15.78100817,12.02199543
Uganda,UGA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,4931775815,4905294915,4728648692,4836478690,5095505082,5929629292,6171819240,5563089238,6174072292,6058384104
Uganda,UGA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.153470069,0.082846707,0.000872626,0.000497869,0.000989226,0.0009664,0.00091288,0.000872345,0.000859319,0.000791509
Uganda,UGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.790317097,3.24589613,2.277605075,2.142530489,2.61088918,3.205128106,3.603042856,2.323520261,2.716494826,3.349307403
Uganda,UGA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1051622922,-1031546243,-737369521.1,-625558964.2,-802400008.8,-1055034885,-1302681517,-1191155588,-1647892932,-1966777861
Uganda,UGA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,44377077.51,27018297.35,282619.0984,145397.705,304132.2531,318206.7812,322686.2843,328049.0536,348112.2411,360669.5
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.649426228,2.031585586,1.98592377,1.344186747,-0.412239332,2.749030461,2.885708922,-0.423316497,0.264400772,1.49837165
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,819.7578673,897.5097286,864.1800593,753.6844055,766.177604,793.1280822,823.0247329,846.8811992,883.4657281,964.3958695
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.905208757,3.07570669,5.589686063,5.706375046,5.209717059,2.61601191,2.867588034,3.313322895,2.204572048,7.19578886
Uganda,UGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,21.4,..,..,20.3,..,..,..
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.91,1.566,..,..,3.643,..,2.563,..,3.422,..
Uganda,UGA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2.6,2.763,..,..,5.761,..,5.349,..,5.157,..
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.6,14.7,14.9,14.7,14.5,14.8,14.7,15.9,18.5,..
Ukraine,UKR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,7682596998,3916121664,14947842966,3417146037,5046208667,5156851327,4774164477,6879528570,5065979352,2397520212
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.89738267,48.59296182,52.59767951,49.29861946,48.12491635,45.23523566,41.23169126,38.82164629,40.68834048,35.45661861
Ukraine,UKR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,81719000000,65436000000,47862000000,46008000000,53944000000,59177000000,63556000000,60707000000,81504000000,57517000000
Ukraine,UKR,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.225723193,0.410474986,0.041744036,0.185312398,0.208759877,0.088623299,0.403553224,0.23113604,0.218255512,0.021183439
Ukraine,UKR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.366943901,0.634438528,-0.217508398,4.421789467,3.283061306,3.800869918,3.766496761,0.194103193,3.981661339,0.228033494
Ukraine,UKR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-4079000000,-299000000,236000000,-3955000000,-3446000000,-4859000000,-5175000000,58000000,-7518000000,-213000000
Ukraine,UKR,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,430000000,548000000,38000000,173000000,234000000,116000000,621000000,362000000,436000000,34000000
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.273496006,-4.875249963,-9.443832191,2.854802608,2.810645471,4.016381776,3.793723912,-3.101658589,4.364484614,-17.12742417
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764,3751.737305,4827.845703,4533.975586
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.238948626,12.07185629,48.69986464,13.9127102,14.43832275,10.95185594,7.886717456,2.732492094,9.363139177,20.18363666
Ukraine,UKR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,1.6,..,..
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.17,9.27,9.14,9.35,9.5,8.799,8.194,9.475,9.834,..
Ukraine,UKR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,17.39,23.14,22.36,22.95,..,17.948,15.414,19.262,19.063,..
United Arab Emirates,ARE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,0.896,0.948,1.014,1.102,1.202,1.324,1.471,1.766,1.874,..
United Arab Emirates,ARE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,98.00758609,96.92379674,97.56318807,97.66312109,98.34239221,91.99477687,96.66416875,95.92659858,..,..
United Arab Emirates,ARE,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2.205879343,2.834037166,4.507887066,4.254887847,3.600343405,3.531041342,5.078153106,5.418824593,5.43041938,4.897453069
United Arab Emirates,ARE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.439895657,2.673603848,2.309335225,2.601119691,2.651415482,2.43186976,4.276339458,5.689843791,4.977884432,4.483961966
United Arab Emirates,ARE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,8828337875,11735900000,16691600000,15711400000,14059946000,15079292000,21226158038,18937329700,22545949626,24833219878
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.012692142,3.174202489,5.817357874,4.65350539,-0.087326072,0.517239889,0.323686531,-5.731044525,3.487214665,6.982417468
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,45729.60768,46865.9646,41525.1389,41054.53957,43063.96748,46722.26872,45376.17084,37629.17417,44332.34005,53707.98008
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.101118364,2.346268657,4.069966084,1.617488089,1.966825578,3.068633793,-1.931081148,-2.079403179,-0.013859944,4.827888596
United Arab Emirates,ARE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,1.64,2.462,2.236,2.331,4.294,3.105,2.873
United Arab Emirates,ARE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,7.668,6.949,7.581,13.98,9.965,10.383
United Kingdom,GBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9,8.8,9.2,9.1,9.2,9.2,9,10.1,9.7,..
United Kingdom,GBR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.28942477,28.57621473,27.84595067,28.90233952,30.89035103,31.58011136,31.63478028,29.69199083,29.59731253,33.2722042
United Kingdom,GBR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,8.43745E+11,8.75911E+11,8.15255E+11,7.77697E+11,8.29126E+11,9.06757E+11,9.02153E+11,8.0202E+11,9.29185E+11,1.02409E+12
United Kingdom,GBR,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.660802198,-3.71700461,-2.055288345,1.223762287,6.419193347,-0.997169642,-0.753954193,-0.164757014,5.12276516,5.144774961
United Kingdom,GBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.95605174,1.921567748,1.548321685,12.07885281,4.677309144,-0.872604334,0.694070008,4.910508973,0.188516351,1.428483802
United Kingdom,GBR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-8222267228,-1.72806E+11,-1.0551E+11,-2.91905E+11,46685075527,-3576693950,-41289065813,-1.40797E+11,1.5501E+11,80704411997
United Kingdom,GBR,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,46250908172,-1.13915E+11,-60177016430,32908272029,1.72044E+11,-28632134257,-21498303884,-4444825595,1.60932E+11,1.58926E+11
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.112855643,2.438574405,1.413498683,1.15154933,1.960020994,0.791214735,1.069833349,-10.68716802,8.763985823,4.43209513
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,43426.29814,47439.61659,44964.39114,40985.23514,40572.12148,43203.81411,42662.53537,40217.00901,46869.75906,46125.25575
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601,0.989486704,2.518371096,7.922048831
United Kingdom,GBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,17,18.6,..,..,..,..,..
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.525,6.11,5.301,4.81,4.33,3.996,3.737,..,..,..
United Kingdom,GBR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,20.678,16.955,14.632,13.007,12.111,11.296,11.158,..,..,..
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.215,8.237,8.44,8.493,8.638,8.678,8.7,10.3,10.4,..
United States,USA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.57807437,13.54595934,12.46099316,11.93953873,12.26173812,12.36098922,11.87247011,10.20212574,10.89272668,..
United States,USA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,2.31312E+12,2.39261E+12,2.28079E+12,2.24082E+12,2.39448E+12,2.54246E+12,2.54628E+12,2.16015E+12,2.56702E+12,3.01846E+12
United States,USA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2.332075912,2.208056874,1.659181895,1.603708063,2.101996846,-0.636631935,0.537519893,1.361137481,1.690193602,1.675534696
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.710667534,1.435021307,2.809147629,2.537497659,1.955210863,1.045703992,1.477874528,0.656979527,2.114875815,1.525481826
United States,USA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,1.04665E+11,1.35673E+11,-2.09363E+11,-1.74573E+11,28590000000,-3.45435E+11,-2.01057E+11,1.48299E+11,-99015000000,38173000000
United States,USA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,3.92796E+11,3.87529E+11,3.02071E+11,2.99815E+11,4.09413E+11,-1.3072E+11,1.14927E+11,2.86662E+11,3.9407E+11,4.26251E+11
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.138692347,1.540380649,1.953004118,0.933375362,1.59713559,2.404867872,1.829668388,-3.700952528,5.779548418,1.551487449
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76329.58227
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864,8.002799821
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.375,6.168,5.28,4.869,4.355,3.896,3.669,8.055,5.349,3.65
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,15.546,13.397,11.624,10.427,9.237,8.613,8.392,14.92,9.73,8.129
Uruguay,URY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.468,9.508,9.559,9.628,9.724,9.863,10.057,9.432,12.162,..
Uruguay,URY,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.35313642,23.54266161,22.47785125,26.9316811,25.93116122,26.5005732,27.810397,25.20863144,30.48206444,31.32223241
Uruguay,URY,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,18386706037,18873533403,16624222650,15513265403,16844976838,17253265632,17227921626,13850593493,19527263277,22564550904
Uruguay,URY,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-3.355546021,2.988732334,3.291141426,2.275120313,7.266786362,3.766367503,0.127224384,-0.914625501,3.082729736,8.52496233
Uruguay,URY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.609012576,6.64305842,4.634233944,-0.897082474,4.132706801,2.647958124,2.36872632,0.979363271,5.941518389,13.21157684
Uruguay,URY,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3045142183,-2247271203,-774700169.7,1823407171,2037341254,729237270.9,-1390820248,-1016445407,-1492826206,-3175470225
